Store,Date,Year,product_category,product_type,period,amount
16,2018-09-10T00:00:00Z,2018,49-1649,XXRP,Q3,0
16,2018-09-10T00:00:00Z,2018,49-1649,XXRP,Q4,0
32,2018-09-10T00:00:00Z,2018,2-322,XYYF,Q1,47365.84
32,2018-09-10T00:00:00Z,2018,2-322,XYYF,Q2,45614.64
32,2018-09-10T00:00:00Z,2018,2-322,XYYF,Q3,43546.08
32,2018-09-10T00:00:00Z,2018,2-322,XYYF,Q4,44351.85
26,2018-09-12T00:00:00Z,2018,2-262,XYYF,Q1,25684.32
26,2018-09-12T00:00:00Z,2018,2-262,XYYF,Q2,25440.18
26,2018-09-12T00:00:00Z,2018,2-262,XYYF,Q3,25995.84
26,2018-09-12T00:00:00Z,2018,2-262,XYYF,Q4,24599.11
25,2018-09-13T00:00:00Z,2018,32-2532,XXRP,Q1,3325.31
25,2018-09-13T00:00:00Z,2018,32-2532,XXRP,Q2,4792.26
25,2018-09-13T00:00:00Z,2018,32-2532,XXRP,Q3,4992.69
25,2018-09-13T00:00:00Z,2018,32-2532,XXRP,Q4,2656.22
37,2018-09-13T00:00:00Z,2018,43-3793,XXRP,Q1,21108.24
37,2018-09-13T00:00:00Z,2018,43-3793,XXRP,Q2,20020.23
37,2018-09-13T00:00:00Z,2018,43-3793,XXRP,Q3,19398.79
37,2018-09-13T00:00:00Z,2018,43-3793,XXRP,Q4,19662.72
2,2018-09-14T00:00:00Z,2018,4-24,XYYF,Q1,47681.96
2,2018-09-14T00:00:00Z,2018,4-24,XYYF,Q2,44197.95
2,2018-09-14T00:00:00Z,2018,4-24,XYYF,Q3,46131.14
2,2018-09-14T00:00:00Z,2018,4-24,XYYF,Q4,42126.71
3,2018-09-14T00:00:00Z,2018,28-328,XXRP,Q1,176.25
3,2018-09-14T00:00:00Z,2018,28-328,XXRP,Q2,253.36
3,2018-09-14T00:00:00Z,2018,28-328,XXRP,Q3,281.3
3,2018-09-14T00:00:00Z,2018,28-328,XXRP,Q4,216.89
1,2018-09-15T00:00:00Z,2018,23-123,XYYF,Q1,24146.49
1,2018-09-15T00:00:00Z,2018,23-123,XYYF,Q2,22812.41
1,2018-09-15T00:00:00Z,2018,23-123,XYYF,Q3,21381.85
1,2018-09-15T00:00:00Z,2018,23-123,XYYF,Q4,17798.37
13,2018-09-15T00:00:00Z,2018,37-1337,XXRP,Q1,4268.61
13,2018-09-15T00:00:00Z,2018,37-1337,XXRP,Q2,4135.87
13,2018-09-15T00:00:00Z,2018,37-1337,XXRP,Q3,4161.81
13,2018-09-15T00:00:00Z,2018,37-1337,XXRP,Q4,3682.66
9,2018-09-17T00:00:00Z,2018,47-947,XXRP,Q1,0
9,2018-09-17T00:00:00Z,2018,47-947,XXRP,Q2,0
9,2018-09-17T00:00:00Z,2018,47-947,XXRP,Q3,335.74
9,2018-09-17T00:00:00Z,2018,47-947,XXRP,Q4,0
16,2018-09-19T00:00:00Z,2018,40-1640,XXRP,Q1,34870.18
16,2018-09-19T00:00:00Z,2018,40-1640,XXRP,Q2,33667.35
16,2018-09-19T00:00:00Z,2018,40-1640,XXRP,Q3,33627.79
16,2018-09-19T00:00:00Z,2018,40-1640,XXRP,Q4,33763.57
38,2018-09-19T00:00:00Z,2018,42-3842,XXRP,Q1,109.64
38,2018-09-19T00:00:00Z,2018,42-3842,XXRP,Q2,78.51
38,2018-09-19T00:00:00Z,2018,42-3842,XXRP,Q3,103.37
38,2018-09-19T00:00:00Z,2018,42-3842,XXRP,Q4,78.91
32,2018-09-20T00:00:00Z,2018,25-3225,XYYF,Q1,4938.25
32,2018-09-20T00:00:00Z,2018,25-3225,XYYF,Q2,5244.83
32,2018-09-20T00:00:00Z,2018,25-3225,XYYF,Q3,6019.17
32,2018-09-20T00:00:00Z,2018,25-3225,XYYF,Q4,5421.76
12,2018-09-21T00:00:00Z,2018,40-1240,XXRP,Q1,54052.68
12,2018-09-21T00:00:00Z,2018,40-1240,XXRP,Q2,50324.35
12,2018-09-21T00:00:00Z,2018,40-1240,XXRP,Q3,51774.1
12,2018-09-21T00:00:00Z,2018,40-1240,XXRP,Q4,54002.66
14,2018-09-21T00:00:00Z,2018,32-1432,XXRP,Q1,11560.21
14,2018-09-21T00:00:00Z,2018,32-1432,XXRP,Q2,16309.49
14,2018-09-21T00:00:00Z,2018,32-1432,XXRP,Q3,27318.63
14,2018-09-21T00:00:00Z,2018,32-1432,XXRP,Q4,8490.14
38,2018-09-21T00:00:00Z,2018,25-3825,XYYF,Q1,19.25
38,2018-09-21T00:00:00Z,2018,25-3825,XYYF,Q2,27
38,2018-09-21T00:00:00Z,2018,25-3825,XYYF,Q3,13.25
38,2018-09-21T00:00:00Z,2018,25-3825,XYYF,Q4,54.5
4,2018-09-22T00:00:00Z,2018,17-417,XYYF,Q1,20612.43
4,2018-09-22T00:00:00Z,2018,17-417,XYYF,Q2,18711.03
4,2018-09-22T00:00:00Z,2018,17-417,XYYF,Q3,19987.66
4,2018-09-22T00:00:00Z,2018,17-417,XYYF,Q4,19877.22
7,2018-09-23T00:00:00Z,2018,40-740,XXRP,Q1,35190.04
7,2018-09-23T00:00:00Z,2018,40-740,XXRP,Q2,36694.28
7,2018-09-23T00:00:00Z,2018,40-740,XXRP,Q3,36532.91
7,2018-09-23T00:00:00Z,2018,40-740,XXRP,Q4,37003.74
38,2018-09-23T00:00:00Z,2018,34-3834,XXRP,Q1,28
38,2018-09-23T00:00:00Z,2018,34-3834,XXRP,Q2,0
38,2018-09-23T00:00:00Z,2018,34-3834,XXRP,Q3,0
38,2018-09-23T00:00:00Z,2018,34-3834,XXRP,Q4,0
15,2018-09-24T00:00:00Z,2018,26-1526,XXRP,Q1,4712.81
15,2018-09-24T00:00:00Z,2018,26-1526,XXRP,Q2,6203.26
15,2018-09-24T00:00:00Z,2018,26-1526,XXRP,Q3,5766.55
15,2018-09-24T00:00:00Z,2018,26-1526,XXRP,Q4,5484.88
37,2018-09-24T00:00:00Z,2018,7-377,XYYF,Q1,425.09
37,2018-09-24T00:00:00Z,2018,7-377,XYYF,Q2,524.01
37,2018-09-24T00:00:00Z,2018,7-377,XYYF,Q3,860.99
37,2018-09-24T00:00:00Z,2018,7-377,XYYF,Q4,640.31
9,2018-09-25T00:00:00Z,2018,19-919,XYYF,Q1,1441.38
9,2018-09-25T00:00:00Z,2018,19-919,XYYF,Q2,1257.51
9,2018-09-25T00:00:00Z,2018,19-919,XYYF,Q3,1490.4
9,2018-09-25T00:00:00Z,2018,19-919,XYYF,Q4,1060.31
37,2018-09-26T00:00:00Z,2018,37-3787,XXRP,Q1,483.2
37,2018-09-26T00:00:00Z,2018,37-3787,XXRP,Q2,253.56
37,2018-09-26T00:00:00Z,2018,37-3787,XXRP,Q3,358.44
37,2018-09-26T00:00:00Z,2018,37-3787,XXRP,Q4,428.42
20,2018-09-27T00:00:00Z,2018,8-208,XYYF,Q1,89319.61
20,2018-09-27T00:00:00Z,2018,8-208,XYYF,Q2,70699.45
20,2018-09-27T00:00:00Z,2018,8-208,XYYF,Q3,79592.54
20,2018-09-27T00:00:00Z,2018,8-208,XYYF,Q4,72055.29
22,2018-09-27T00:00:00Z,2018,23-2223,XYYF,Q1,25197.95
22,2018-09-27T00:00:00Z,2018,23-2223,XYYF,Q2,25185.19
22,2018-09-27T00:00:00Z,2018,23-2223,XYYF,Q3,22376.76
22,2018-09-27T00:00:00Z,2018,23-2223,XYYF,Q4,21707.48
36,2018-10-01T00:00:00Z,2018,17-3617,XYYF,Q1,939.14
36,2018-10-01T00:00:00Z,2018,17-3617,XYYF,Q2,783.91
36,2018-10-01T00:00:00Z,2018,17-3617,XYYF,Q3,695.12
36,2018-10-01T00:00:00Z,2018,17-3617,XYYF,Q4,741.63
7,2018-10-02T00:00:00Z,2018,1-71,XYYF,Q1,8970.97
7,2018-10-02T00:00:00Z,2018,1-71,XYYF,Q2,14026.65
7,2018-10-02T00:00:00Z,2018,1-71,XYYF,Q3,12477.79
7,2018-10-02T00:00:00Z,2018,1-71,XYYF,Q4,8602.73
22,2018-10-05T00:00:00Z,2018,35-2235,XXRP,Q1,2649
22,2018-10-05T00:00:00Z,2018,35-2235,XXRP,Q2,1966
22,2018-10-05T00:00:00Z,2018,35-2235,XXRP,Q3,2241
22,2018-10-05T00:00:00Z,2018,35-2235,XXRP,Q4,2411
31,2018-10-05T00:00:00Z,2018,36-3136,XXRP,Q1,434
31,2018-10-05T00:00:00Z,2018,36-3136,XXRP,Q2,619
31,2018-10-05T00:00:00Z,2018,36-3136,XXRP,Q3,809.5
31,2018-10-05T00:00:00Z,2018,36-3136,XXRP,Q4,891
40,2018-10-06T00:00:00Z,2018,3-403,XYYF,Q1,6269.14
40,2018-10-06T00:00:00Z,2018,3-403,XYYF,Q2,5837.32
40,2018-10-06T00:00:00Z,2018,3-403,XYYF,Q3,5836.3
40,2018-10-06T00:00:00Z,2018,3-403,XYYF,Q4,4859.75
5,2018-10-07T00:00:00Z,2018,9-59,XYYF,Q1,4877.38
5,2018-10-07T00:00:00Z,2018,9-59,XYYF,Q2,4332
5,2018-10-07T00:00:00Z,2018,9-59,XYYF,Q3,5719.66
5,2018-10-07T00:00:00Z,2018,9-59,XYYF,Q4,5619.57
32,2018-10-08T00:00:00Z,2018,27-3227,XXRP,Q1,1290.5
32,2018-10-08T00:00:00Z,2018,27-3227,XXRP,Q2,1371.5
32,2018-10-08T00:00:00Z,2018,27-3227,XXRP,Q3,1327.5
32,2018-10-08T00:00:00Z,2018,27-3227,XXRP,Q4,1168.5
12,2018-10-10T00:00:00Z,2018,18-1218,XYYF,Q1,4158
12,2018-10-10T00:00:00Z,2018,18-1218,XYYF,Q2,17730.75
12,2018-10-10T00:00:00Z,2018,18-1218,XYYF,Q3,8372.5
12,2018-10-10T00:00:00Z,2018,18-1218,XYYF,Q4,47.01
38,2018-10-11T00:00:00Z,2018,16-3816,XYYF,Q1,751.76
38,2018-10-11T00:00:00Z,2018,16-3816,XYYF,Q2,652.12
38,2018-10-11T00:00:00Z,2018,16-3816,XYYF,Q3,627.14
38,2018-10-11T00:00:00Z,2018,16-3816,XYYF,Q4,750.59
4,2018-10-12T00:00:00Z,2018,9-49,XYYF,Q1,21654.54
4,2018-10-12T00:00:00Z,2018,9-49,XYYF,Q2,23199.13
4,2018-10-12T00:00:00Z,2018,9-49,XYYF,Q3,23622.09
4,2018-10-12T00:00:00Z,2018,9-49,XYYF,Q4,22819.83
8,2018-10-16T00:00:00Z,2018,30-830,XXRP,Q1,3280.5
8,2018-10-16T00:00:00Z,2018,30-830,XXRP,Q2,2792.5
8,2018-10-16T00:00:00Z,2018,30-830,XXRP,Q3,3266.26
8,2018-10-16T00:00:00Z,2018,30-830,XXRP,Q4,3372.44
14,2018-10-16T00:00:00Z,2018,18-1418,XYYF,Q1,7722.89
14,2018-10-16T00:00:00Z,2018,18-1418,XYYF,Q2,14760.45
14,2018-10-16T00:00:00Z,2018,18-1418,XYYF,Q3,17907.63
14,2018-10-16T00:00:00Z,2018,18-1418,XYYF,Q4,766.59
17,2018-10-17T00:00:00Z,2018,16-1716,XYYF,Q1,2105.28
17,2018-10-17T00:00:00Z,2018,16-1716,XYYF,Q2,2001.37
17,2018-10-17T00:00:00Z,2018,16-1716,XYYF,Q3,2237.13
17,2018-10-17T00:00:00Z,2018,16-1716,XYYF,Q4,2654.07
4,2018-10-18T00:00:00Z,2018,1-41,XYYF,Q1,38724.42
4,2018-10-18T00:00:00Z,2018,1-41,XYYF,Q2,69872.44
4,2018-10-18T00:00:00Z,2018,1-41,XYYF,Q3,49937.09
4,2018-10-18T00:00:00Z,2018,1-41,XYYF,Q4,30107.54
17,2018-10-18T00:00:00Z,2018,27-1727,XXRP,Q1,1143
17,2018-10-18T00:00:00Z,2018,27-1727,XXRP,Q2,1371
17,2018-10-18T00:00:00Z,2018,27-1727,XXRP,Q3,1142.5
17,2018-10-18T00:00:00Z,2018,27-1727,XXRP,Q4,1211.5
18,2018-10-18T00:00:00Z,2018,16-1816,XYYF,Q1,4413.61
18,2018-10-18T00:00:00Z,2018,16-1816,XYYF,Q2,7141.89
18,2018-10-18T00:00:00Z,2018,16-1816,XYYF,Q3,5582.23
18,2018-10-18T00:00:00Z,2018,16-1816,XYYF,Q4,6101.78
29,2018-10-18T00:00:00Z,2018,37-2987,XXRP,Q1,8979.39
29,2018-10-18T00:00:00Z,2018,37-2987,XXRP,Q2,8162.53
29,2018-10-18T00:00:00Z,2018,37-2987,XXRP,Q3,8447.13
29,2018-10-18T00:00:00Z,2018,37-2987,XXRP,Q4,9487.64
31,2018-10-19T00:00:00Z,2018,32-3132,XXRP,Q1,7151.45
31,2018-10-19T00:00:00Z,2018,32-3132,XXRP,Q2,9850
31,2018-10-19T00:00:00Z,2018,32-3132,XXRP,Q3,13068.08
31,2018-10-19T00:00:00Z,2018,32-3132,XXRP,Q4,7100.54
17,2018-10-20T00:00:00Z,2018,41-1741,XXRP,Q1,7
17,2018-10-20T00:00:00Z,2018,41-1741,XXRP,Q2,0
17,2018-10-20T00:00:00Z,2018,41-1741,XXRP,Q3,1
17,2018-10-20T00:00:00Z,2018,41-1741,XXRP,Q4,12
15,2018-10-21T00:00:00Z,2018,19-1519,XYYF,Q1,1381.4
15,2018-10-21T00:00:00Z,2018,19-1519,XYYF,Q2,1464.94
15,2018-10-21T00:00:00Z,2018,19-1519,XYYF,Q3,1164.81
15,2018-10-21T00:00:00Z,2018,19-1519,XYYF,Q4,951.95
18,2018-10-21T00:00:00Z,2018,8-188,XYYF,Q1,38834.28
18,2018-10-21T00:00:00Z,2018,8-188,XYYF,Q2,36204.78
18,2018-10-21T00:00:00Z,2018,8-188,XYYF,Q3,35934.08
18,2018-10-21T00:00:00Z,2018,8-188,XYYF,Q4,36394.45
9,2018-10-22T00:00:00Z,2018,46-946,XXRP,Q1,7417.41
9,2018-10-22T00:00:00Z,2018,46-946,XXRP,Q2,7022.17
9,2018-10-22T00:00:00Z,2018,46-946,XXRP,Q3,8169.53
9,2018-10-22T00:00:00Z,2018,46-946,XXRP,Q4,6279.08
33,2018-10-22T00:00:00Z,2018,43-3393,XXRP,Q1,37496.33
33,2018-10-22T00:00:00Z,2018,43-3393,XXRP,Q2,36414.35
33,2018-10-22T00:00:00Z,2018,43-3393,XXRP,Q3,36302.09
33,2018-10-22T00:00:00Z,2018,43-3393,XXRP,Q4,28823.98
9,2018-10-23T00:00:00Z,2018,34-934,XXRP,Q1,8620.13
9,2018-10-23T00:00:00Z,2018,34-934,XXRP,Q2,7425.64
9,2018-10-23T00:00:00Z,2018,34-934,XXRP,Q3,8727.31
9,2018-10-23T00:00:00Z,2018,34-934,XXRP,Q4,6542.98
27,2018-10-23T00:00:00Z,2018,18-2718,XYYF,Q1,7061
27,2018-10-23T00:00:00Z,2018,18-2718,XYYF,Q2,14685.9
27,2018-10-23T00:00:00Z,2018,18-2718,XYYF,Q3,10754.28
27,2018-10-23T00:00:00Z,2018,18-2718,XYYF,Q4,451.36
36,2018-10-23T00:00:00Z,2018,18-3618,XYYF,Q1,0
36,2018-10-23T00:00:00Z,2018,18-3618,XYYF,Q2,0
36,2018-10-23T00:00:00Z,2018,18-3618,XYYF,Q3,0
36,2018-10-23T00:00:00Z,2018,18-3618,XYYF,Q4,0
25,2018-10-24T00:00:00Z,2018,5-255,XYYF,Q1,15513.71
25,2018-10-24T00:00:00Z,2018,5-255,XYYF,Q2,16329
25,2018-10-24T00:00:00Z,2018,5-255,XYYF,Q3,14502.61
25,2018-10-24T00:00:00Z,2018,5-255,XYYF,Q4,11904.35
25,2018-10-24T00:00:00Z,2018,2-252,XYYF,Q1,34805.34
25,2018-10-24T00:00:00Z,2018,2-252,XYYF,Q2,25665.57
25,2018-10-24T00:00:00Z,2018,2-252,XYYF,Q3,34981.93
25,2018-10-24T00:00:00Z,2018,2-252,XYYF,Q4,32839.05
17,2018-10-25T00:00:00Z,2018,43-1793,XXRP,Q1,4000.62
17,2018-10-25T00:00:00Z,2018,43-1793,XXRP,Q2,2972.41
17,2018-10-25T00:00:00Z,2018,43-1793,XXRP,Q3,2823.5
17,2018-10-25T00:00:00Z,2018,43-1793,XXRP,Q4,3284.59
32,2018-10-25T00:00:00Z,2018,4-324,XYYF,Q1,27185.43
32,2018-10-25T00:00:00Z,2018,4-324,XYYF,Q2,25815.59
32,2018-10-25T00:00:00Z,2018,4-324,XYYF,Q3,24464.97
32,2018-10-25T00:00:00Z,2018,4-324,XYYF,Q4,26005.9
25,2018-10-26T00:00:00Z,2018,27-2527,XXRP,Q1,1501.5
25,2018-10-26T00:00:00Z,2018,27-2527,XXRP,Q2,1153.5
25,2018-10-26T00:00:00Z,2018,27-2527,XXRP,Q3,1333
25,2018-10-26T00:00:00Z,2018,27-2527,XXRP,Q4,1212
14,2018-10-28T00:00:00Z,2018,33-1433,XXRP,Q1,7836.99
14,2018-10-28T00:00:00Z,2018,33-1433,XXRP,Q2,6499.49
14,2018-10-28T00:00:00Z,2018,33-1433,XXRP,Q3,8093.41
14,2018-10-28T00:00:00Z,2018,33-1433,XXRP,Q4,7642.19
23,2018-10-30T00:00:00Z,2018,41-2341,XXRP,Q1,953.83
23,2018-10-30T00:00:00Z,2018,41-2341,XXRP,Q2,1813.97
23,2018-10-30T00:00:00Z,2018,41-2341,XXRP,Q3,1363
23,2018-10-30T00:00:00Z,2018,41-2341,XXRP,Q4,940
13,2018-10-31T00:00:00Z,2018,3-133,XYYF,Q1,21946.62
13,2018-10-31T00:00:00Z,2018,3-133,XYYF,Q2,20253.53
13,2018-10-31T00:00:00Z,2018,3-133,XYYF,Q3,18035.33
13,2018-10-31T00:00:00Z,2018,3-133,XYYF,Q4,19959.1
4,2018-11-01T00:00:00Z,2018,7-47,XYYF,Q1,37239.25
4,2018-11-01T00:00:00Z,2018,7-47,XYYF,Q2,37175.62
4,2018-11-01T00:00:00Z,2018,7-47,XYYF,Q3,35309.25
4,2018-11-01T00:00:00Z,2018,7-47,XYYF,Q4,33186.53
4,2018-11-02T00:00:00Z,2018,18-418,XYYF,Q1,10503.75
4,2018-11-02T00:00:00Z,2018,18-418,XYYF,Q2,31660.95
4,2018-11-02T00:00:00Z,2018,18-418,XYYF,Q3,22876.75
4,2018-11-02T00:00:00Z,2018,18-418,XYYF,Q4,1297.83
14,2018-11-03T00:00:00Z,2018,30-1430,XXRP,Q1,7843.5
14,2018-11-03T00:00:00Z,2018,30-1430,XXRP,Q2,5781
14,2018-11-03T00:00:00Z,2018,30-1430,XXRP,Q3,9229.38
14,2018-11-03T00:00:00Z,2018,30-1430,XXRP,Q4,8364.5
16,2018-11-04T00:00:00Z,2018,45-1645,XXRP,Q1,34.62
16,2018-11-04T00:00:00Z,2018,45-1645,XXRP,Q2,18.01
16,2018-11-04T00:00:00Z,2018,45-1645,XXRP,Q3,0
16,2018-11-04T00:00:00Z,2018,45-1645,XXRP,Q4,0
21,2018-11-05T00:00:00Z,2018,14-2114,XYYF,Q1,20884.6
21,2018-11-05T00:00:00Z,2018,14-2114,XYYF,Q2,19151.92
21,2018-11-05T00:00:00Z,2018,14-2114,XYYF,Q3,18007.32
21,2018-11-05T00:00:00Z,2018,14-2114,XYYF,Q4,17340.71
1,2018-11-06T00:00:00Z,2018,44-144,XXRP,Q1,4674.75
1,2018-11-06T00:00:00Z,2018,44-144,XXRP,Q2,4463.33
1,2018-11-06T00:00:00Z,2018,44-144,XXRP,Q3,4401.78
1,2018-11-06T00:00:00Z,2018,44-144,XXRP,Q4,3864.43
10,2018-11-06T00:00:00Z,2018,38-1038,XXRP,Q1,96408.49
10,2018-11-06T00:00:00Z,2018,38-1038,XXRP,Q2,107043.76
10,2018-11-06T00:00:00Z,2018,38-1038,XXRP,Q3,92035.9
10,2018-11-06T00:00:00Z,2018,38-1038,XXRP,Q4,87217.6
26,2018-11-09T00:00:00Z,2018,14-2614,XYYF,Q1,11098.28
26,2018-11-09T00:00:00Z,2018,14-2614,XYYF,Q2,11198.91
26,2018-11-09T00:00:00Z,2018,14-2614,XYYF,Q3,12075.57
26,2018-11-09T00:00:00Z,2018,14-2614,XYYF,Q4,9584.25
31,2018-11-09T00:00:00Z,2018,42-3142,XXRP,Q1,4596.97
31,2018-11-09T00:00:00Z,2018,42-3142,XXRP,Q2,4555.44
31,2018-11-09T00:00:00Z,2018,42-3142,XXRP,Q3,5675.95
31,2018-11-09T00:00:00Z,2018,42-3142,XXRP,Q4,5203.75
34,2018-11-09T00:00:00Z,2018,41-3441,XXRP,Q1,245
34,2018-11-09T00:00:00Z,2018,41-3441,XXRP,Q2,267
34,2018-11-09T00:00:00Z,2018,41-3441,XXRP,Q3,226
34,2018-11-09T00:00:00Z,2018,41-3441,XXRP,Q4,259
24,2018-11-10T00:00:00Z,2018,27-2427,XXRP,Q1,2615.5
24,2018-11-10T00:00:00Z,2018,27-2427,XXRP,Q2,2558
24,2018-11-10T00:00:00Z,2018,27-2427,XXRP,Q3,2617.5
24,2018-11-10T00:00:00Z,2018,27-2427,XXRP,Q4,1914.19
33,2018-11-11T00:00:00Z,2018,16-3316,XYYF,Q1,318.39
33,2018-11-11T00:00:00Z,2018,16-3316,XYYF,Q2,335.07
33,2018-11-11T00:00:00Z,2018,16-3316,XYYF,Q3,465.6
33,2018-11-11T00:00:00Z,2018,16-3316,XYYF,Q4,230.09
2,2018-11-13T00:00:00Z,2018,32-232,XXRP,Q1,17212.26
2,2018-11-13T00:00:00Z,2018,32-232,XXRP,Q2,21492.32
2,2018-11-13T00:00:00Z,2018,32-232,XXRP,Q3,28629.44
2,2018-11-13T00:00:00Z,2018,32-232,XXRP,Q4,9541.47
6,2018-11-14T00:00:00Z,2018,31-631,XXRP,Q1,2662
6,2018-11-14T00:00:00Z,2018,31-631,XXRP,Q2,3062.38
6,2018-11-14T00:00:00Z,2018,31-631,XXRP,Q3,2716.5
6,2018-11-14T00:00:00Z,2018,31-631,XXRP,Q4,2885.5
29,2018-11-14T00:00:00Z,2018,5-295,XYYF,Q1,15552.08
29,2018-11-14T00:00:00Z,2018,5-295,XYYF,Q2,14961.18
29,2018-11-14T00:00:00Z,2018,5-295,XYYF,Q3,18375.73
29,2018-11-14T00:00:00Z,2018,5-295,XYYF,Q4,13840.26
36,2018-11-14T00:00:00Z,2018,38-3638,XXRP,Q1,16633.09
36,2018-11-14T00:00:00Z,2018,38-3638,XXRP,Q2,19268.17
36,2018-11-14T00:00:00Z,2018,38-3638,XXRP,Q3,15733.48
36,2018-11-14T00:00:00Z,2018,38-3638,XXRP,Q4,19829.75
1,2018-11-15T00:00:00Z,2018,25-125,XYYF,Q1,11609.5
1,2018-11-15T00:00:00Z,2018,25-125,XYYF,Q2,13268.75
1,2018-11-15T00:00:00Z,2018,25-125,XYYF,Q3,10271.25
1,2018-11-15T00:00:00Z,2018,25-125,XYYF,Q4,10218.67
10,2018-11-15T00:00:00Z,2018,50-1050,XXRP,Q1,2350
10,2018-11-15T00:00:00Z,2018,50-1050,XXRP,Q2,3704
10,2018-11-15T00:00:00Z,2018,50-1050,XXRP,Q3,4620
10,2018-11-15T00:00:00Z,2018,50-1050,XXRP,Q4,3855
39,2018-11-15T00:00:00Z,2018,47-3947,XXRP,Q1,0
39,2018-11-15T00:00:00Z,2018,47-3947,XXRP,Q2,40
39,2018-11-15T00:00:00Z,2018,47-3947,XXRP,Q3,0
39,2018-11-15T00:00:00Z,2018,47-3947,XXRP,Q4,0
27,2018-11-17T00:00:00Z,2018,21-2721,XYYF,Q1,7288.75
27,2018-11-17T00:00:00Z,2018,21-2721,XYYF,Q2,7403.51
27,2018-11-17T00:00:00Z,2018,21-2721,XYYF,Q3,8148.71
27,2018-11-17T00:00:00Z,2018,21-2721,XYYF,Q4,5748.23
34,2018-11-17T00:00:00Z,2018,19-3419,XYYF,Q1,16
34,2018-11-17T00:00:00Z,2018,19-3419,XYYF,Q2,0
34,2018-11-17T00:00:00Z,2018,19-3419,XYYF,Q3,48
34,2018-11-17T00:00:00Z,2018,19-3419,XYYF,Q4,16
32,2018-11-20T00:00:00Z,2018,19-3219,XYYF,Q1,1932.98
32,2018-11-20T00:00:00Z,2018,19-3219,XYYF,Q2,1633.55
32,2018-11-20T00:00:00Z,2018,19-3219,XYYF,Q3,1745.22
32,2018-11-20T00:00:00Z,2018,19-3219,XYYF,Q4,1756.67
2,2018-11-21T00:00:00Z,2018,8-28,XYYF,Q1,69634.8
2,2018-11-21T00:00:00Z,2018,8-28,XYYF,Q2,63393.29
2,2018-11-21T00:00:00Z,2018,8-28,XYYF,Q3,66589.27
2,2018-11-21T00:00:00Z,2018,8-28,XYYF,Q4,61875.48
34,2018-11-21T00:00:00Z,2018,25-3425,XYYF,Q1,6753.38
34,2018-11-21T00:00:00Z,2018,25-3425,XYYF,Q2,6254.76
34,2018-11-21T00:00:00Z,2018,25-3425,XYYF,Q3,5636.25
34,2018-11-21T00:00:00Z,2018,25-3425,XYYF,Q4,5675.25
4,2018-11-22T00:00:00Z,2018,38-438,XXRP,Q1,88153.66
4,2018-11-22T00:00:00Z,2018,38-438,XXRP,Q2,85038.65
4,2018-11-22T00:00:00Z,2018,38-438,XXRP,Q3,78996.92
4,2018-11-22T00:00:00Z,2018,38-438,XXRP,Q4,75038.64
37,2018-11-22T00:00:00Z,2018,29-3779,XXRP,Q1,8997.39
37,2018-11-22T00:00:00Z,2018,29-3779,XXRP,Q2,7770.03
37,2018-11-22T00:00:00Z,2018,29-3779,XXRP,Q3,7757.34
37,2018-11-22T00:00:00Z,2018,29-3779,XXRP,Q4,8864.13
4,2018-11-23T00:00:00Z,2018,4-44,XYYF,Q1,59554.57
4,2018-11-23T00:00:00Z,2018,4-44,XYYF,Q2,54069.82
4,2018-11-23T00:00:00Z,2018,4-44,XYYF,Q3,53939.17
4,2018-11-23T00:00:00Z,2018,4-44,XYYF,Q4,54687.08
23,2018-11-23T00:00:00Z,2018,28-2328,XXRP,Q1,1322.6
23,2018-11-23T00:00:00Z,2018,28-2328,XXRP,Q2,1319.28
23,2018-11-23T00:00:00Z,2018,28-2328,XXRP,Q3,1409.33
23,2018-11-23T00:00:00Z,2018,28-2328,XXRP,Q4,1101.45
2,2018-11-24T00:00:00Z,2018,22-222,XYYF,Q1,20565.41
2,2018-11-24T00:00:00Z,2018,22-222,XYYF,Q2,18694.14
2,2018-11-24T00:00:00Z,2018,22-222,XYYF,Q3,16502.25
2,2018-11-24T00:00:00Z,2018,22-222,XYYF,Q4,14974.46
7,2018-11-24T00:00:00Z,2018,36-736,XXRP,Q1,2017
7,2018-11-24T00:00:00Z,2018,36-736,XXRP,Q2,2044.5
7,2018-11-24T00:00:00Z,2018,36-736,XXRP,Q3,2124
7,2018-11-24T00:00:00Z,2018,36-736,XXRP,Q4,1354
27,2018-11-24T00:00:00Z,2018,43-2793,XXRP,Q1,64944.45
27,2018-11-24T00:00:00Z,2018,43-2793,XXRP,Q2,54786.3
27,2018-11-24T00:00:00Z,2018,43-2793,XXRP,Q3,57878.52
27,2018-11-24T00:00:00Z,2018,43-2793,XXRP,Q4,45464.63
6,2018-11-29T00:00:00Z,2018,8-68,XYYF,Q1,51620.42
6,2018-11-29T00:00:00Z,2018,8-68,XYYF,Q2,45273.06
6,2018-11-29T00:00:00Z,2018,8-68,XYYF,Q3,45497.57
6,2018-11-29T00:00:00Z,2018,8-68,XYYF,Q4,44403.54
22,2018-11-29T00:00:00Z,2018,4-224,XYYF,Q1,32754.56
22,2018-11-29T00:00:00Z,2018,4-224,XYYF,Q2,26260.15
22,2018-11-29T00:00:00Z,2018,4-224,XYYF,Q3,26549.99
22,2018-11-29T00:00:00Z,2018,4-224,XYYF,Q4,24727.13
32,2018-11-29T00:00:00Z,2018,40-3240,XXRP,Q1,60676.16
